record_id,date_time,building_type,city_zone,energy_consumption_kwh,temperature_celsius,occupancy_level,peak_hour,renewable_energy_used_percent,peak_load_risk
2428,2024-04-11 03:00:00,Commercial,Central,9.5,33.7,212,No,33.1,Low
2429,2024-04-11 04:00:00,Residential,West,42.33,20.5,92,No,33.6,Medium
2430,2024-04-11 05:00:00,Industrial,South,128.93,13.5,409,No,7.1,Low
2431,2024-04-11 06:00:00,Residential,North,336.31,30.3,331,No,16.2,Low
2432,2024-04-11 07:00:00,Commercial,South,444.69,44.0,467,Yes,12.4,Medium
2433,2024-04-11 08:00:00,Commercial,Central,232.67,17.4,348,No,38.5,Low
2434,2024-04-11 09:00:00,Industrial,South,305.45,23.4,129,No,42.3,Medium
2435,2024-04-11 10:00:00,Commercial,West,98.31,32.0,443,No,75.9,Medium
2436,2024-04-11 11:00:00,Residential,North,403.46,26.7,197,Yes,5.9,High
2437,2024-04-11 12:00:00,Commercial,West,483.83,38.7,458,Yes,48.0,Low
2438,2024-04-11 13:00:00,Industrial,North,137.96,35.5,42,Yes,42.1,High
2439,2024-04-11 14:00:00,Commercial,Central,249.94,7.3,366,No,41.3,High
2440,2024-04-11 15:00:00,Commercial,North,47.63,44.9,418,Yes,69.9,High
2441,2024-04-11 16:00:00,Commercial,North,281.77,35.1,228,Yes,16.4,Medium
2442,2024-04-11 17:00:00,Industrial,North,253.88,39.6,194,No,3.3,High
2443,2024-04-11 18:00:00,Commercial,South,76.5,31.0,18,Yes,53.8,Medium
2444,2024-04-11 19:00:00,Commercial,South,223.82,39.3,333,Yes,27.6,Low
2445,2024-04-11 20:00:00,Residential,Central,170.38,9.5,243,Yes,1.4,Medium
2446,2024-04-11 21:00:00,Industrial,North,263.31,18.9,389,Yes,20.1,Medium
2447,2024-04-11 22:00:00,Commercial,East,294.9,40.1,276,No,24.7,High
2448,2024-04-11 23:00:00,Industrial,Central,9.21,13.1,450,No,49.3,Medium
2449,2024-04-12 00:00:00,Commercial,North,381.7,8.1,127,No,13.8,Low
2450,2024-04-12 01:00:00,Commercial,North,357.94,36.5,75,No,33.0,Medium
2451,2024-04-12 02:00:00,Commercial,South,186.31,38.4,62,No,38.6,High
2452,2024-04-12 03:00:00,Residential,Central,31.2,11.5,478,No,36.7,Low
2453,2024-04-12 04:00:00,Residential,North,378.69,39.2,480,Yes,77.9,Low
2454,2024-04-12 05:00:00,Residential,North,477.81,32.5,288,Yes,3.6,Medium
2455,2024-04-12 06:00:00,Industrial,Central,123.88,25.8,186,No,76.1,Low
2456,2024-04-12 07:00:00,Industrial,East,165.14,38.2,178,Yes,46.6,Low
2457,2024-04-12 08:00:00,Residential,Central,95.99,21.8,166,Yes,63.7,Low
2458,2024-04-12 09:00:00,Industrial,Central,290.58,12.8,183,No,34.4,High
2459,2024-04-12 10:00:00,Commercial,East,81.65,16.4,28,No,36.3,Low
2460,2024-04-12 11:00:00,Commercial,Central,181.32,25.2,330,Yes,70.3,Low
2461,2024-04-12 12:00:00,Commercial,North,350.02,26.3,470,Yes,71.7,Medium
2462,2024-04-12 13:00:00,Residential,Central,282.26,37.2,247,Yes,19.1,High
2463,2024-04-12 14:00:00,Industrial,East,196.3,36.7,337,No,15.9,High
2464,2024-04-12 15:00:00,Residential,West,213.02,28.3,22,Yes,39.7,Low
2465,2024-04-12 16:00:00,Industrial,Central,283.24,36.2,427,No,72.0,High
2466,2024-04-12 17:00:00,Commercial,South,7.9,12.7,467,No,25.8,Low
2467,2024-04-12 18:00:00,Residential,North,43.86,7.0,465,No,52.2,Medium
2468,2024-04-12 19:00:00,Industrial,North,441.22,39.9,472,Yes,56.7,Medium
2469,2024-04-12 20:00:00,Industrial,South,43.55,8.0,420,Yes,62.3,Low
2470,2024-04-12 21:00:00,Commercial,South,354.87,14.9,96,No,45.1,Medium
2471,2024-04-12 22:00:00,Residential,Central,460.42,32.8,122,No,32.2,Low
2472,2024-04-12 23:00:00,Residential,South,138.99,21.4,250,Yes,77.4,High
2473,2024-04-13 00:00:00,Residential,West,188.39,40.1,494,No,48.9,Low
2474,2024-04-13 01:00:00,Commercial,East,286.62,16.9,379,Yes,58.3,Medium
2475,2024-04-13 02:00:00,Residential,South,441.45,5.5,308,Yes,27.6,Low
2476,2024-04-13 03:00:00,Commercial,South,471.24,17.0,420,No,53.6,Low
2477,2024-04-13 04:00:00,Commercial,West,371.08,28.1,412,Yes,20.6,High
2478,2024-04-13 05:00:00,Commercial,North,47.88,20.0,334,No,19.6,Medium
2479,2024-04-13 06:00:00,Industrial,North,336.23,26.4,442,No,57.2,High
2480,2024-04-13 07:00:00,Residential,Central,208.1,40.1,420,No,41.7,Low
2481,2024-04-13 08:00:00,Residential,West,238.0,41.5,326,No,54.7,Low
2482,2024-04-13 09:00:00,Commercial,East,29.33,15.6,137,No,21.6,Medium
2483,2024-04-13 10:00:00,Commercial,East,99.58,23.5,277,Yes,47.9,Medium
2484,2024-04-13 11:00:00,Residential,West,396.3,27.0,320,No,35.5,Low
2485,2024-04-13 12:00:00,Commercial,East,229.71,43.0,332,No,47.8,Medium
2486,2024-04-13 13:00:00,Residential,North,154.32,44.9,61,Yes,23.3,Low
2487,2024-04-13 14:00:00,Industrial,East,195.09,14.4,250,Yes,57.2,Low
2488,2024-04-13 15:00:00,Commercial,East,427.93,34.1,478,Yes,64.5,Low
2489,2024-04-13 16:00:00,Residential,West,375.75,20.1,95,No,20.8,Medium
2490,2024-04-13 17:00:00,Commercial,West,139.8,5.3,296,No,24.0,Medium
2491,2024-04-13 18:00:00,Residential,East,63.16,5.4,184,No,52.9,Medium
2492,2024-04-13 19:00:00,Residential,South,129.74,23.4,260,No,55.6,Medium
2493,2024-04-13 20:00:00,Commercial,West,460.77,24.5,287,No,56.3,Low
2494,2024-04-13 21:00:00,Industrial,Central,292.89,5.9,155,No,54.6,High
2495,2024-04-13 22:00:00,Residential,Central,269.07,32.5,186,No,31.4,High
2496,2024-04-13 23:00:00,Residential,North,300.21,16.8,409,No,31.6,Medium
2497,2024-04-14 00:00:00,Residential,East,186.18,27.4,69,No,20.4,Low
2498,2024-04-14 01:00:00,Industrial,South,404.52,17.0,326,No,12.5,Medium
2499,2024-04-14 02:00:00,Industrial,North,264.03,11.7,261,No,55.4,Medium
2500,2024-04-14 03:00:00,Commercial,East,62.79,21.3,115,No,7.5,High
2501,2024-04-14 04:00:00,Industrial,West,68.89,14.3,347,No,75.0,High
2502,2024-04-14 05:00:00,Commercial,Central,270.75,26.4,8,No,66.1,High
2503,2024-04-14 06:00:00,Commercial,South,468.6,13.0,265,No,68.6,Low
2504,2024-04-14 07:00:00,Industrial,Central,157.63,25.3,271,No,72.5,High
2505,2024-04-14 08:00:00,Commercial,West,435.42,11.3,484,No,32.7,Medium
2506,2024-04-14 09:00:00,Industrial,East,383.23,31.8,249,No,67.7,High
2507,2024-04-14 10:00:00,Commercial,West,127.67,35.2,105,Yes,12.6,Low
2508,2024-04-14 11:00:00,Industrial,West,22.99,9.4,263,Yes,1.7,Low
2509,2024-04-14 12:00:00,Industrial,Central,55.41,23.7,224,No,62.8,Medium
2510,2024-04-14 13:00:00,Commercial,South,365.6,7.8,328,No,6.0,Low
2511,2024-04-14 14:00:00,Residential,West,103.84,28.9,495,No,79.1,Low
2512,2024-04-14 15:00:00,Commercial,Central,188.78,15.6,371,Yes,54.0,High
2513,2024-04-14 16:00:00,Industrial,South,253.34,26.1,271,Yes,60.3,Low
2514,2024-04-14 17:00:00,Residential,East,364.11,25.7,165,Yes,19.7,Low
2515,2024-04-14 18:00:00,Commercial,East,61.05,42.0,83,Yes,53.9,Low
2516,2024-04-14 19:00:00,Commercial,North,206.15,27.0,295,No,3.5,Low
2517,2024-04-14 20:00:00,Commercial,Central,245.11,28.3,134,Yes,67.0,High
2518,2024-04-14 21:00:00,Residential,South,272.71,21.1,211,No,13.6,Low
2519,2024-04-14 22:00:00,Industrial,West,410.09,43.0,313,No,55.8,Low
2520,2024-04-14 23:00:00,Commercial,East,89.98,36.1,92,No,18.0,High
2521,2024-04-15 00:00:00,Commercial,South,404.88,16.4,337,No,5.5,High
2522,2024-04-15 01:00:00,Commercial,Central,347.97,38.8,490,No,38.5,Low
2523,2024-04-15 02:00:00,Commercial,North,280.16,22.3,403,Yes,13.5,Medium
2524,2024-04-15 03:00:00,Commercial,East,351.27,38.1,127,No,58.4,Medium
2525,2024-04-15 04:00:00,Industrial,South,208.95,37.9,191,No,19.0,Medium
2526,2024-04-15 05:00:00,Industrial,South,73.51,12.6,159,Yes,27.4,Medium
2527,2024-04-15 06:00:00,Commercial,South,334.55,33.0,331,Yes,45.4,High
2528,2024-04-15 07:00:00,Residential,Central,264.71,16.6,335,Yes,22.8,Low
2529,2024-04-15 08:00:00,Industrial,Central,321.49,16.9,10,Yes,30.2,Low
2530,2024-04-15 09:00:00,Residential,Central,172.31,16.9,107,No,65.2,Low
2531,2024-04-15 10:00:00,Industrial,West,453.9,34.0,87,No,14.3,Low
2532,2024-04-15 11:00:00,Commercial,South,295.75,14.2,67,Yes,6.6,High
2533,2024-04-15 12:00:00,Industrial,East,47.27,5.0,62,No,26.3,Medium
2534,2024-04-15 13:00:00,Commercial,Central,227.65,33.6,387,No,34.0,Low
2535,2024-04-15 14:00:00,Industrial,Central,379.4,11.8,146,Yes,43.4,Low
2536,2024-04-15 15:00:00,Commercial,South,398.1,9.2,153,No,29.8,Low
2537,2024-04-15 16:00:00,Commercial,Central,249.83,14.5,107,No,63.2,High
2538,2024-04-15 17:00:00,Commercial,West,447.9,20.2,148,No,3.1,Medium
2539,2024-04-15 18:00:00,Commercial,West,137.5,24.0,186,No,34.5,Medium
2540,2024-04-15 19:00:00,Residential,Central,208.25,6.8,349,No,30.6,Medium
2541,2024-04-15 20:00:00,Commercial,South,449.81,43.8,342,Yes,51.8,Medium
2542,2024-04-15 21:00:00,Residential,South,448.65,33.6,178,No,77.3,Medium
2543,2024-04-15 22:00:00,Residential,South,344.43,17.9,377,No,40.8,Low
2544,2024-04-15 23:00:00,Commercial,North,430.2,17.7,335,Yes,79.0,High
2545,2024-04-16 00:00:00,Residential,Central,48.94,22.9,487,No,24.2,Medium
2546,2024-04-16 01:00:00,Industrial,South,433.17,30.0,266,No,2.5,Medium
2547,2024-04-16 02:00:00,Commercial,West,163.71,10.9,149,Yes,13.3,High
2548,2024-04-16 03:00:00,Residential,East,93.27,12.6,247,No,31.6,High
2549,2024-04-16 04:00:00,Commercial,East,123.49,39.4,254,Yes,25.3,High
2550,2024-04-16 05:00:00,Commercial,South,211.89,15.3,29,No,7.8,High
2551,2024-04-16 06:00:00,Commercial,East,129.34,20.2,352,Yes,34.6,Low
2552,2024-04-16 07:00:00,Residential,East,163.68,39.9,266,No,27.0,Medium
2553,2024-04-16 08:00:00,Industrial,North,71.81,31.5,13,Yes,9.8,Medium
2554,2024-04-16 09:00:00,Industrial,West,151.61,18.7,47,Yes,23.7,Low
2555,2024-04-16 10:00:00,Residential,West,288.28,32.3,151,Yes,70.9,High
2556,2024-04-16 11:00:00,Commercial,North,223.72,5.8,50,No,24.2,Medium
2557,2024-04-16 12:00:00,Residential,North,176.63,34.4,215,No,57.1,Medium
2558,2024-04-16 13:00:00,Residential,East,374.49,24.5,479,No,49.0,High
2559,2024-04-16 14:00:00,Residential,Central,447.29,37.5,132,No,34.2,Low
2560,2024-04-16 15:00:00,Commercial,East,379.61,43.2,372,No,19.1,Medium
2561,2024-04-16 16:00:00,Residential,North,169.34,42.0,113,Yes,29.5,Medium
2562,2024-04-16 17:00:00,Commercial,West,373.5,41.4,252,No,47.4,Low
2563,2024-04-16 18:00:00,Residential,East,80.23,25.5,451,Yes,28.1,Low
2564,2024-04-16 19:00:00,Industrial,Central,69.51,19.4,341,No,17.2,High
2565,2024-04-16 20:00:00,Residential,East,176.09,23.6,53,No,9.3,Medium
2566,2024-04-16 21:00:00,Residential,South,404.81,32.6,130,No,70.4,High
2567,2024-04-16 22:00:00,Industrial,East,126.94,40.4,324,Yes,35.2,Medium
2568,2024-04-16 23:00:00,Commercial,North,36.31,13.3,193,No,50.0,Low
2569,2024-04-17 00:00:00,Commercial,West,70.2,41.7,79,Yes,39.2,Low
2570,2024-04-17 01:00:00,Residential,West,430.08,37.6,57,Yes,69.8,Low
2571,2024-04-17 02:00:00,Industrial,North,318.72,44.2,97,Yes,43.8,High
2572,2024-04-17 03:00:00,Commercial,South,130.33,40.2,198,No,38.5,Low
2573,2024-04-17 04:00:00,Residential,North,279.87,16.2,135,No,74.0,High
2574,2024-04-17 05:00:00,Industrial,East,266.15,9.2,147,Yes,57.6,High
2575,2024-04-17 06:00:00,Commercial,North,329.44,9.5,172,Yes,8.9,High
2576,2024-04-17 07:00:00,Commercial,North,120.43,16.6,63,No,14.2,Medium
2577,2024-04-17 08:00:00,Industrial,South,432.88,29.6,65,No,63.0,High
2578,2024-04-17 09:00:00,Industrial,East,158.14,37.2,295,Yes,66.9,Low
2579,2024-04-17 10:00:00,Industrial,Central,348.6,41.0,211,Yes,43.6,Low
2580,2024-04-17 11:00:00,Industrial,Central,12.98,30.0,109,No,44.4,Low
2581,2024-04-17 12:00:00,Residential,West,189.47,5.2,282,No,50.6,High
2582,2024-04-17 13:00:00,Industrial,North,179.1,12.5,172,No,35.1,Low
2583,2024-04-17 14:00:00,Commercial,West,274.02,9.0,12,No,54.4,Medium
2584,2024-04-17 15:00:00,Commercial,South,41.0,19.5,406,Yes,8.7,Low
2585,2024-04-17 16:00:00,Residential,Central,396.12,25.1,333,Yes,76.9,Low
2586,2024-04-17 17:00:00,Commercial,North,112.8,6.7,220,Yes,60.0,Low
2587,2024-04-17 18:00:00,Commercial,South,340.13,18.9,398,Yes,50.5,High
2588,2024-04-17 19:00:00,Industrial,South,402.59,12.2,342,No,25.3,Medium
2589,2024-04-17 20:00:00,Commercial,North,283.13,30.9,286,No,12.9,High
2590,2024-04-17 21:00:00,Residential,South,371.74,23.6,172,No,32.7,Medium
2591,2024-04-17 22:00:00,Industrial,North,332.62,24.8,468,Yes,52.9,High
2592,2024-04-17 23:00:00,Industrial,North,180.99,22.1,236,No,50.7,Medium
2593,2024-04-18 00:00:00,Residential,East,405.38,43.2,475,No,30.6,Medium
2594,2024-04-18 01:00:00,Industrial,West,150.88,13.6,166,Yes,49.1,Medium
2595,2024-04-18 02:00:00,Industrial,South,287.75,25.7,187,No,65.1,Medium
2596,2024-04-18 03:00:00,Residential,South,373.97,34.4,170,Yes,2.1,High
2597,2024-04-18 04:00:00,Industrial,East,192.58,27.3,52,Yes,36.0,Medium
2598,2024-04-18 05:00:00,Residential,East,154.87,42.2,319,No,60.7,High
2599,2024-04-18 06:00:00,Residential,East,232.38,20.1,189,No,43.7,Medium
2600,2024-04-18 07:00:00,Commercial,Central,409.89,23.5,120,Yes,52.1,Low
2601,2024-04-18 08:00:00,Commercial,Central,465.31,8.5,105,Yes,41.3,Medium
2602,2024-04-18 09:00:00,Industrial,Central,274.82,29.4,162,No,79.3,Low
2603,2024-04-18 10:00:00,Industrial,North,332.43,16.5,295,No,4.4,Medium
2604,2024-04-18 11:00:00,Residential,South,452.12,11.4,41,No,39.3,Medium
2605,2024-04-18 12:00:00,Industrial,West,53.78,26.8,377,Yes,7.3,High
2606,2024-04-18 13:00:00,Residential,North,119.88,26.3,364,Yes,12.8,Low
2607,2024-04-18 14:00:00,Residential,South,355.91,8.0,165,Yes,30.6,Low
2608,2024-04-18 15:00:00,Industrial,South,412.75,32.9,321,Yes,12.4,Low
2609,2024-04-18 16:00:00,Residential,East,429.23,30.0,374,Yes,77.1,Low
2610,2024-04-18 17:00:00,Commercial,East,210.48,12.6,335,Yes,75.7,High
2611,2024-04-18 18:00:00,Industrial,North,49.22,23.8,160,No,26.9,High
2612,2024-04-18 19:00:00,Commercial,East,221.7,33.8,264,Yes,51.2,Medium
2613,2024-04-18 20:00:00,Industrial,South,119.21,26.2,353,No,42.7,High
2614,2024-04-18 21:00:00,Residential,East,149.14,20.8,18,Yes,65.2,Low
2615,2024-04-18 22:00:00,Industrial,Central,387.27,17.9,173,No,50.2,Low
2616,2024-04-18 23:00:00,Commercial,East,42.39,29.4,477,Yes,0.0,Low
2617,2024-04-19 00:00:00,Residential,South,414.65,42.6,352,No,61.1,High
2618,2024-04-19 01:00:00,Industrial,North,216.7,31.9,33,Yes,59.7,Medium
2619,2024-04-19 02:00:00,Industrial,West,300.05,8.0,261,No,40.8,Medium
2620,2024-04-19 03:00:00,Industrial,East,49.38,23.4,210,No,72.2,Low
2621,2024-04-19 04:00:00,Commercial,South,171.99,40.6,496,No,72.7,Low
2622,2024-04-19 05:00:00,Commercial,West,49.4,8.8,383,Yes,41.9,High
2623,2024-04-19 06:00:00,Industrial,West,480.96,44.6,330,No,48.6,Low
2624,2024-04-19 07:00:00,Residential,Central,404.59,43.0,382,No,79.7,Medium
2625,2024-04-19 08:00:00,Residential,West,232.52,8.1,164,Yes,23.9,Low
2626,2024-04-19 09:00:00,Commercial,South,115.68,42.3,481,No,26.0,Low
2627,2024-04-19 10:00:00,Residential,South,467.06,19.5,407,No,14.6,Medium
2628,2024-04-19 11:00:00,Commercial,East,175.58,38.8,424,No,71.7,Low
2629,2024-04-19 12:00:00,Industrial,East,84.69,21.7,5,No,59.6,Medium
2630,2024-04-19 13:00:00,Commercial,East,283.77,22.6,34,No,8.5,Medium
2631,2024-04-19 14:00:00,Commercial,West,472.17,30.4,280,No,78.5,Medium
2632,2024-04-19 15:00:00,Industrial,West,6.9,36.0,145,No,58.5,Medium
2633,2024-04-19 16:00:00,Residential,Central,122.87,6.4,351,No,68.0,Medium
2634,2024-04-19 17:00:00,Commercial,East,469.53,28.7,71,No,3.9,Low
2635,2024-04-19 18:00:00,Commercial,North,89.69,12.5,465,No,40.4,Medium
2636,2024-04-19 19:00:00,Industrial,Central,61.06,18.8,348,No,55.9,Medium
2637,2024-04-19 20:00:00,Residential,North,287.24,18.9,230,Yes,43.4,Low
2638,2024-04-19 21:00:00,Commercial,West,431.61,23.8,125,Yes,53.3,High
2639,2024-04-19 22:00:00,Industrial,Central,241.17,18.4,278,Yes,65.4,Medium
2640,2024-04-19 23:00:00,Commercial,Central,497.31,9.3,271,Yes,29.9,High
2641,2024-04-20 00:00:00,Industrial,South,341.19,10.8,357,Yes,67.9,High
2642,2024-04-20 01:00:00,Residential,West,41.67,6.3,15,No,13.0,Low
2643,2024-04-20 02:00:00,Residential,West,496.45,23.8,242,Yes,21.7,Medium
2644,2024-04-20 03:00:00,Residential,Central,206.91,43.2,498,No,3.5,Low
2645,2024-04-20 04:00:00,Residential,West,147.26,9.6,153,No,29.2,Low
2646,2024-04-20 05:00:00,Commercial,Central,281.15,42.9,53,Yes,30.4,High
2647,2024-04-20 06:00:00,Commercial,South,155.63,34.3,149,Yes,64.4,Medium
2648,2024-04-20 07:00:00,Residential,Central,47.8,30.5,358,No,52.3,Low
2649,2024-04-20 08:00:00,Residential,West,5.71,30.8,450,No,34.9,Medium
2650,2024-04-20 09:00:00,Residential,West,227.54,38.1,219,No,52.2,High
2651,2024-04-20 10:00:00,Commercial,Central,419.25,9.3,113,No,4.2,Medium
2652,2024-04-20 11:00:00,Residential,Central,288.3,25.2,288,No,14.4,Medium
2653,2024-04-20 12:00:00,Residential,Central,499.61,32.9,277,No,50.2,Medium
2654,2024-04-20 13:00:00,Residential,East,146.99,28.5,452,No,51.3,Low
2655,2024-04-20 14:00:00,Industrial,West,143.83,38.3,428,No,61.9,Low
2656,2024-04-20 15:00:00,Residential,West,84.08,7.9,83,No,32.2,Medium
2657,2024-04-20 16:00:00,Industrial,East,86.21,32.6,450,Yes,57.8,Medium
2658,2024-04-20 17:00:00,Industrial,Central,146.17,26.4,218,No,54.7,Medium
2659,2024-04-20 18:00:00,Residential,South,397.46,20.2,226,No,77.1,Medium
2660,2024-04-20 19:00:00,Industrial,Central,453.35,18.6,270,No,17.2,Medium
2661,2024-04-20 20:00:00,Residential,Central,487.67,29.8,15,Yes,44.1,Low
2662,2024-04-20 21:00:00,Commercial,East,119.98,40.6,404,Yes,48.1,Low
2663,2024-04-20 22:00:00,Commercial,West,441.24,24.8,290,Yes,79.9,Low
2664,2024-04-20 23:00:00,Commercial,Central,167.49,38.0,420,Yes,16.1,Medium
2665,2024-04-21 00:00:00,Commercial,West,60.86,21.1,339,Yes,41.9,Low
2666,2024-04-21 01:00:00,Industrial,North,435.66,9.1,265,No,27.7,Medium
2667,2024-04-21 02:00:00,Residential,West,319.87,7.5,199,Yes,42.1,Low
2668,2024-04-21 03:00:00,Residential,South,86.54,7.1,158,Yes,18.6,Medium
2669,2024-04-21 04:00:00,Residential,South,217.77,20.2,333,Yes,3.8,Low
2670,2024-04-21 05:00:00,Commercial,Central,147.19,18.5,475,No,45.8,Medium
2671,2024-04-21 06:00:00,Commercial,West,369.71,33.7,447,Yes,26.9,Low
2672,2024-04-21 07:00:00,Residential,Central,229.44,34.7,492,Yes,14.6,Low
2673,2024-04-21 08:00:00,Commercial,East,494.69,7.0,419,No,25.9,High
2674,2024-04-21 09:00:00,Residential,South,32.1,13.8,397,No,3.9,Low
2675,2024-04-21 10:00:00,Residential,Central,180.73,16.0,207,Yes,76.0,Medium
2676,2024-04-21 11:00:00,Residential,East,243.54,26.9,174,Yes,46.5,High
2677,2024-04-21 12:00:00,Residential,Central,254.05,10.8,184,Yes,65.2,Medium
2678,2024-04-21 13:00:00,Residential,West,161.39,10.4,265,No,33.8,High
2679,2024-04-21 14:00:00,Residential,West,365.97,42.8,493,Yes,72.3,Low
2680,2024-04-21 15:00:00,Residential,West,438.0,37.2,471,No,38.7,Medium
2681,2024-04-21 16:00:00,Commercial,West,469.67,12.2,246,Yes,45.9,Medium
2682,2024-04-21 17:00:00,Residential,North,403.52,21.3,36,No,39.3,Low
2683,2024-04-21 18:00:00,Residential,East,426.04,19.2,373,Yes,58.7,Low
2684,2024-04-21 19:00:00,Commercial,East,277.52,36.6,488,Yes,45.3,Low
2685,2024-04-21 20:00:00,Commercial,West,413.81,25.4,259,No,21.7,Medium
2686,2024-04-21 21:00:00,Commercial,North,155.23,10.1,482,Yes,11.6,High
2687,2024-04-21 22:00:00,Residential,West,202.25,34.6,19,Yes,48.5,Low
2688,2024-04-21 23:00:00,Industrial,North,161.87,20.9,412,No,39.1,Low
2689,2024-04-22 00:00:00,Industrial,West,236.36,15.5,23,No,7.7,Low
2690,2024-04-22 01:00:00,Commercial,South,146.36,20.0,104,Yes,31.6,Medium
2691,2024-04-22 02:00:00,Industrial,South,481.0,24.9,241,No,41.2,Medium
2692,2024-04-22 03:00:00,Commercial,Central,159.86,18.7,493,No,66.2,Low
2693,2024-04-22 04:00:00,Residential,West,53.53,14.7,391,No,6.1,Low
2694,2024-04-22 05:00:00,Industrial,East,265.77,20.9,361,No,27.9,Medium
2695,2024-04-22 06:00:00,Residential,Central,33.26,5.8,204,No,65.8,High
2696,2024-04-22 07:00:00,Industrial,South,59.72,35.9,253,Yes,51.9,Medium
2697,2024-04-22 08:00:00,Residential,West,113.6,11.8,142,No,23.2,Medium
2698,2024-04-22 09:00:00,Industrial,Central,234.85,6.8,302,Yes,67.6,Low
2699,2024-04-22 10:00:00,Residential,West,219.46,31.1,143,Yes,39.5,Low
2700,2024-04-22 11:00:00,Residential,South,400.85,36.0,451,No,39.9,Low
2701,2024-04-22 12:00:00,Industrial,Central,371.04,37.6,271,Yes,78.1,Low
2702,2024-04-22 13:00:00,Residential,South,216.03,24.7,307,No,75.8,High
2703,2024-04-22 14:00:00,Residential,North,170.18,13.2,472,No,28.7,Medium
2704,2024-04-22 15:00:00,Residential,South,161.65,34.5,110,No,11.2,Low
2705,2024-04-22 16:00:00,Industrial,West,388.13,33.0,8,Yes,26.1,Low
2706,2024-04-22 17:00:00,Industrial,East,30.78,14.9,69,Yes,2.4,Low
2707,2024-04-22 18:00:00,Residential,South,11.35,41.1,190,No,1.7,Medium
2708,2024-04-22 19:00:00,Residential,East,398.79,9.2,179,No,31.6,Low
2709,2024-04-22 20:00:00,Industrial,North,241.19,44.3,63,Yes,75.3,Low
2710,2024-04-22 21:00:00,Industrial,Central,69.79,39.4,68,Yes,69.7,Medium
2711,2024-04-22 22:00:00,Residential,Central,121.61,32.5,206,No,40.9,Low
2712,2024-04-22 23:00:00,Residential,East,466.59,42.5,400,Yes,45.2,Low
2713,2024-04-23 00:00:00,Residential,Central,430.45,33.9,468,No,0.5,Low
2714,2024-04-23 01:00:00,Commercial,South,356.34,12.6,408,No,17.2,Low
2715,2024-04-23 02:00:00,Industrial,East,243.7,22.7,6,No,2.0,Low
2716,2024-04-23 03:00:00,Commercial,West,262.56,7.9,119,Yes,60.4,Low
2717,2024-04-23 04:00:00,Industrial,South,487.75,20.6,313,Yes,11.7,Medium
2718,2024-04-23 05:00:00,Industrial,South,483.06,34.7,31,Yes,69.5,Medium
2719,2024-04-23 06:00:00,Industrial,South,111.56,20.5,6,No,51.5,Medium
2720,2024-04-23 07:00:00,Industrial,West,406.5,18.2,483,No,18.4,High
2721,2024-04-23 08:00:00,Industrial,North,102.64,28.8,207,No,12.6,Low
2722,2024-04-23 09:00:00,Industrial,Central,110.7,39.9,157,No,50.2,High
2723,2024-04-23 10:00:00,Industrial,East,339.67,6.9,67,Yes,72.1,Low
2724,2024-04-23 11:00:00,Commercial,North,205.48,20.4,459,No,57.5,Low
2725,2024-04-23 12:00:00,Residential,East,466.11,11.3,387,No,27.9,Low
2726,2024-04-23 13:00:00,Residential,Central,49.06,32.8,412,No,47.0,Low
2727,2024-04-23 14:00:00,Commercial,West,258.21,9.2,330,Yes,24.9,High
2728,2024-04-23 15:00:00,Commercial,South,459.67,31.6,370,No,79.9,Low
2729,2024-04-23 16:00:00,Commercial,South,452.54,16.4,353,No,59.9,Low
2730,2024-04-23 17:00:00,Commercial,West,82.48,13.0,432,No,49.2,Low
2731,2024-04-23 18:00:00,Industrial,North,186.49,42.5,336,Yes,33.9,Low
2732,2024-04-23 19:00:00,Residential,North,311.47,5.7,379,No,49.5,Low
2733,2024-04-23 20:00:00,Industrial,East,83.9,22.5,394,Yes,27.3,Low
2734,2024-04-23 21:00:00,Residential,West,484.17,5.9,289,No,2.3,Low
